,caseId,label,Archive,Contact Hospital,Create Questionnaire,Decide Claim,High Insurance Check,High Medical History,Low Insurance Check,Low Medical History,Prepare Notification Content,Receive Questionnaire Response,Register,Send Notification by Phone,Send Notification by Post,Send Notification by e-mail,Send Questionnaire,Skip Questionnaire
1085,1085,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1086,1086,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1087,1087,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1088,1088,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1089,1089,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1090,1090,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1091,1091,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1092,1092,False,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1093,1093,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1094,1094,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1095,1095,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1096,1096,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1097,1097,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1098,1098,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1099,1099,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1100,1100,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1101,1101,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1102,1102,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1103,1103,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1104,1104,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1105,1105,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1106,1106,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1107,1107,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1108,1108,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1109,1109,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1110,1110,False,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1111,1111,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1112,1112,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1113,1113,False,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1114,1114,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1115,1115,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1116,1116,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1117,1117,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1118,1118,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1119,1119,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1120,1120,False,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1121,1121,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1122,1122,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1123,1123,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1124,1124,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1125,1125,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1126,1126,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1127,1127,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1128,1128,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1129,1129,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1130,1130,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1131,1131,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1132,1132,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1133,1133,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1134,1134,True,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1135,1135,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1136,1136,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1137,1137,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1138,1138,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1139,1139,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1140,1140,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1141,1141,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1142,1142,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1143,1143,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1144,1144,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1145,1145,False,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1146,1146,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1147,1147,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1148,1148,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1149,1149,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1150,1150,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1151,1151,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1152,1152,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1153,1153,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1154,1154,False,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1155,1155,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1156,1156,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1157,1157,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1158,1158,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1159,1159,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1160,1160,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1161,1161,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1162,1162,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1163,1163,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1164,1164,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1165,1165,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1166,1166,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1167,1167,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1168,1168,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1169,1169,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1170,1170,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1171,1171,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1172,1172,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1173,1173,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1174,1174,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1175,1175,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1176,1176,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1177,1177,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1178,1178,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1179,1179,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1180,1180,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1181,1181,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1182,1182,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1183,1183,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1184,1184,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1185,1185,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1186,1186,False,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1187,1187,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1188,1188,True,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1189,1189,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1190,1190,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1191,1191,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1192,1192,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1193,1193,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1194,1194,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1195,1195,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1196,1196,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1197,1197,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1198,1198,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1199,1199,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1200,1200,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1201,1201,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1202,1202,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1203,1203,False,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1204,1204,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1205,1205,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1206,1206,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1207,1207,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1208,1208,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1209,1209,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1210,1210,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1211,1211,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1212,1212,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1213,1213,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1214,1214,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1215,1215,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1216,1216,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1217,1217,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1218,1218,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1219,1219,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1220,1220,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1221,1221,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1222,1222,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1223,1223,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1224,1224,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1225,1225,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1226,1226,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1227,1227,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1228,1228,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1229,1229,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1230,1230,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1231,1231,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1232,1232,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1233,1233,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1234,1234,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1235,1235,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1236,1236,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1237,1237,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1238,1238,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1239,1239,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1240,1240,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1241,1241,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1242,1242,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1243,1243,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1244,1244,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1245,1245,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1246,1246,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1247,1247,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1248,1248,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1249,1249,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1250,1250,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1251,1251,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1252,1252,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1253,1253,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1254,1254,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1255,1255,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1256,1256,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1257,1257,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1258,1258,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1259,1259,True,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1260,1260,False,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1261,1261,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1262,1262,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1263,1263,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1264,1264,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1265,1265,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1266,1266,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1267,1267,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1268,1268,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1269,1269,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1270,1270,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1271,1271,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1272,1272,False,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1273,1273,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1274,1274,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1275,1275,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1276,1276,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1277,1277,True,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1278,1278,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1279,1279,True,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1280,1280,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1281,1281,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1282,1282,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1283,1283,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1284,1284,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1285,1285,False,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1286,1286,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1287,1287,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1288,1288,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1289,1289,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1290,1290,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1291,1291,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1292,1292,False,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1293,1293,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1294,1294,False,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1295,1295,False,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1296,1296,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1297,1297,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1298,1298,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1299,1299,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1300,1300,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1301,1301,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1302,1302,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1303,1303,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1304,1304,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1305,1305,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1306,1306,False,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1307,1307,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1308,1308,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1309,1309,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1310,1310,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1311,1311,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1312,1312,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1313,1313,False,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1314,1314,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1315,1315,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1316,1316,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1317,1317,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1318,1318,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1319,1319,False,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1320,1320,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1321,1321,False,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1322,1322,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1323,1323,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1324,1324,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1325,1325,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1326,1326,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1327,1327,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1328,1328,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1329,1329,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1330,1330,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1331,1331,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1332,1332,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1333,1333,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1334,1334,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1335,1335,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1336,1336,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1337,1337,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1338,1338,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1339,1339,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1340,1340,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1341,1341,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1342,1342,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1343,1343,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1344,1344,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1345,1345,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1346,1346,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1347,1347,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1348,1348,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1349,1349,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1350,1350,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1351,1351,False,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1352,1352,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1353,1353,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1354,1354,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1355,1355,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1356,1356,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1357,1357,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1358,1358,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1359,1359,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1360,1360,False,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1361,1361,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1362,1362,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1363,1363,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1364,1364,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1365,1365,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1366,1366,True,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1367,1367,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1368,1368,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1369,1369,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1370,1370,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1371,1371,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1372,1372,False,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1373,1373,False,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1374,1374,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1375,1375,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1376,1376,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1377,1377,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1378,1378,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1379,1379,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1380,1380,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1381,1381,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1382,1382,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1383,1383,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1384,1384,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1385,1385,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1386,1386,True,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1387,1387,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1388,1388,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1389,1389,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1390,1390,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1391,1391,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1392,1392,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1393,1393,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1394,1394,False,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1395,1395,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1396,1396,True,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1397,1397,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1398,1398,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1399,1399,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1400,1400,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1401,1401,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1402,1402,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1403,1403,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1404,1404,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1405,1405,True,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1406,1406,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1407,1407,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1408,1408,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1409,1409,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1410,1410,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1411,1411,False,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1412,1412,False,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1413,1413,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1414,1414,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1415,1415,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1416,1416,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1417,1417,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1418,1418,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1419,1419,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1420,1420,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1421,1421,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1422,1422,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1423,1423,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1424,1424,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1425,1425,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1426,1426,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1427,1427,True,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1428,1428,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1429,1429,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1430,1430,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
