,label,Accept Claim,Archive,Contact Hospital,Create Questionnaire,High Insurance Check,High Medical History,Low Insurance Check,Low Medical History,Prepare Notification Content,Receive Questionnaire Response,Register,Reject Claim,Send Notification by Phone,Send Notification by Post,Send Notification by e-mail,Send Questionnaire,Skip Questionnaire
1086,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1087,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1088,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1089,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1
1090,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0
1091,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1092,False,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0
1093,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1
1094,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1095,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1096,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1097,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1098,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1099,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1100,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1101,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1102,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1103,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1104,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1105,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1106,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
1107,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1108,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1109,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1110,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1
1111,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1112,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
1113,False,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0
1114,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1115,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1116,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1117,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1118,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1119,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1120,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1
1121,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1122,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1123,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1124,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1125,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1126,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1127,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
1128,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1129,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1130,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1131,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1132,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1133,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1134,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
1135,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1136,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1137,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
1138,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1139,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1140,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0
1141,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1142,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1143,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1144,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1145,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1
1146,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1
1147,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1148,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1149,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
1150,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1151,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1152,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1153,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1154,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0
1155,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1156,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1157,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1158,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1159,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1160,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1161,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1162,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1163,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1164,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1165,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1166,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1167,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1168,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1169,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1170,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1171,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1172,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1173,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1174,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1175,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
1176,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1177,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1178,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1179,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1180,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1
1181,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1182,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1183,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1184,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1185,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1
1186,False,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1
1187,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1188,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
1189,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1190,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1191,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1192,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1193,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0
1194,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1195,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1196,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1197,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1198,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1199,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
1200,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1201,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1202,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1203,False,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0
1204,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1205,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1206,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
1207,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1208,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1
1209,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1210,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1211,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1212,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1213,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
1214,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1215,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1216,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1217,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1218,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1219,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1220,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
1221,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1222,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
1223,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1224,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1225,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1226,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1227,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1228,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
1229,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1230,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1231,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1232,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1233,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1
1234,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1235,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
1236,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1
1237,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1238,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1239,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1240,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1241,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1242,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1243,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1244,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1245,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1246,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1247,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
1248,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1249,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1250,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1251,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0
1252,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1253,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1254,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1255,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1256,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1257,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1258,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1259,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1
1260,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1
1261,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1262,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1263,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1264,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1265,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1266,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1267,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1268,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1269,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1270,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1271,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1272,False,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1
1273,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1274,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1275,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1276,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1
1277,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
1278,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1279,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1
1280,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1281,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1282,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1283,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0
1284,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1285,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1
1286,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1287,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1288,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1289,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1290,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1291,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1292,False,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1
1293,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1294,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1
1295,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1
1296,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1297,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1298,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1299,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1300,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1301,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1302,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1
1303,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
1304,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
1305,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1306,False,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1
1307,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1308,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1309,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1310,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1311,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0
1312,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1313,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0
1314,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1315,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1316,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0
1317,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1318,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0
1319,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1
1320,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1321,False,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0
1322,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1323,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
1324,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1325,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1326,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1327,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1328,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0
1329,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1330,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1331,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1332,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
1333,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1334,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1335,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1336,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1337,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1338,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1339,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1340,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1341,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1342,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1343,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1344,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1345,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1346,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1347,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1348,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1349,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1350,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1351,False,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0
1352,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
1353,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1354,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1355,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
1356,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1357,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0
1358,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1359,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1360,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1
1361,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1362,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1363,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1364,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
1365,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1366,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1
1367,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1368,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0
1369,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1370,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1371,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1372,False,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1
1373,False,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1
1374,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1375,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
1376,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0
1377,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1378,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1379,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1380,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1381,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1382,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1383,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1384,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1385,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1386,True,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1
1387,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
1388,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1389,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1390,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1391,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1392,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0
1393,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1394,False,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0
1395,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1
1396,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
1397,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1398,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1399,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1400,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1401,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1402,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1403,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1404,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1
1405,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
1406,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1407,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
1408,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1409,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1410,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1411,False,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1
1412,False,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1
1413,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1414,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1415,True,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1416,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1417,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1418,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
1419,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1420,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1421,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1422,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1423,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
1424,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
1425,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1426,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
1427,True,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
1428,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1429,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1430,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1431,False,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0
1432,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1433,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1434,False,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1435,True,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
1436,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1437,False,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1438,True,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
1439,True,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
1440,False,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
